date,symbol,volume.x,close.x,adjusted.x,symbol2,ratio.x,volume.y,close.y,adjusted.y,ccl
2020-06-04,BMA.BA,351141,250.899994,228.804001,BMA,10,625500,21.559999,21.559999,116.37291541618345
2020-06-05,BMA.BA,470529,255.25,232.77092,BMA,10,880100,21.66,21.66,117.84395198522623
2020-06-08,BMA.BA,529327,278.149994,253.654175,BMA,10,1066700,23.950001,23.950001,116.13777970197161
2020-06-09,BMA.BA,734473,262.600006,239.473633,BMA,10,894200,22.18,22.18,118.39495311091075
2020-06-10,BMA.BA,386933,262.049988,238.972046,BMA,10,558300,22.059999,22.059999,118.7896644963583
2020-06-11,BMA.BA,778948,238,217.04007,BMA,10,819100,20.08,20.08,118.52589641434264
2020-06-12,BMA.BA,492136,243.300003,221.873322,BMA,10,589700,21.540001,21.540001,112.95264238845672
2020-06-16,BMA.BA,286733,235.5,214.760239,BMA,10,530800,20.940001,20.940001,112.4641780103067
2020-06-17,BMA.BA,673970,217.949997,198.755814,BMA,10,726900,19.780001,19.780001,110.18705054666074
2020-06-18,BMA.BA,526749,206.75,188.54216,BMA,10,732600,18.67,18.67,110.73915372254953
2020-06-19,BMA.BA,853058,224.399994,204.637772,BMA,10,851900,20.059999,20.059999,111.86440936512507
